GEOID,d_trump,d_trump3,d_clinton,d_clinton3
40029,280707.2874270942,353184.84642577625,280155.7517854464,637442.6492376805
08085,315128.60383186844,228630.07308538878,83152.53582898872,430718.0687418011
21219,619397.955386425,391926.85647174565,344153.10332928813,668402.2402218166
27047,234144.3095073242,186804.84150650323,134143.36497751155,235331.480493102
51027,202608.63171773593,146983.52633554488,63917.26588747607,298383.697126309
05137,336705.2710579152,362940.81740719127,336261.9875440307,547814.7604572042
18031,397902.532018388,126335.35922765815,88427.11189970812,430318.1487034163
21123,506221.57813770574,248039.83737672566,202409.77636950067,558438.8229212414
31113,418294.6688250942,369816.1605226221,351313.7701490089,497662.77730792796
36111,226406.22927925992,122400.08532046691,112425.3024630771,237419.60386345893
48431,763004.6655199358,585832.4466801685,368102.6934286636,836634.7766276473
42047,155153.00080467714,125927.74017416936,110320.77638289909,215877.5084694386
19071,186253.08662204084,144015.44326460134,59997.733150258086,243261.4598195813
16039,804071.2432810356,619296.4638340957,561831.5548565378,855900.8603073454
42061,166523.93345045834,65093.626846253086,35591.853319374866,193622.5123833004
51149,200789.72918168627,136872.26959252454,100334.61779735246,232411.2103292053
05093,516787.3635218607,475904.3689234545,387232.97855964483,648142.185601439
12073,329358.8944152898,131946.75387740205,11453.47302287023,345576.4866607082
54063,162594.91890362656,128484.61873627781,62399.21353940088,229974.3744612012
37055,250421.45583824586,146506.8293837246,122027.69078346701,303769.05200421746
48061,1225554.833448255,854681.6354473395,459680.948276513,1408256.9197432024
54035,229235.5026501776,188148.4988703112,170668.5938807273,262954.84453908354
01009,619067.4149061246,395179.2427152262,383200.6105184934,704498.0126866056
27171,400393.25787766505,207461.81115859197,66838.06544204746,402367.7703265457
48371,852552.0654160215,647499.4366295909,491479.52187046874,906526.977159406
34041,99122.66336057968,78970.86112800158,71338.87188155678,191665.64681996725
31087,328826.81695331115,324602.3246912193,309577.8608651007,429251.62677626364
39023,279174.362701648,34681.118161983264,5094.0963611700145,310235.88835890853
36047,126494.45372729764,111095.49125885949,87091.5521287063,195024.3761312412
39075,161414.5949883864,71938.13722096816,54273.54081945535,182528.30876552436
27097,495105.69146817824,277582.39298342867,150329.81132119865,496818.06915826426
42111,94789.45185048776,77609.01574944405,40336.1241634043,173739.39115583716
31029,281370.5377046743,271513.7398166955,253016.66363957128,429919.1011839377
41027,1178053.3307871304,552503.5724291131,275624.1799842708,1286973.4546644667
17183,346813.8599030475,300998.3198326436,280903.207228007,396494.67476162885
48307,735398.0563453075,555172.1147483846,193114.2001856491,914768.3232796063
55017,347107.67337474646,151666.5374298651,34704.82700605783,405261.0354978481
20087,247018.04473666873,181888.74857962076,75295.73849234468,282368.8117915471
19115,90438.54526451557,83008.2867894535,66354.12657664166,165231.50450059338
22041,656833.7049836569,357105.33401911333,142057.74761378748,884449.9644929765
13197,527526.5466253076,271234.98630985897,210584.05197881357,536460.3513196957
48139,534932.1450990017,438425.2412271256,241683.27038963177,856610.5188348556
54039,269432.0181506365,197830.36053869769,182489.26758794347,270802.79853739793
01033,697757.0593883621,436394.47850786045,345845.19921747147,759710.2915164361
12063,413526.82948564447,130554.6625329098,89968.57404779455,431880.5772455241
18061,532327.4493121896,220041.2324026371,171552.15208796307,543830.7242571763
20011,114816.44472692988,119002.70094080856,114327.61865299214,324431.18845643423
30079,785490.3552046875,742980.3725340046,716211.2384707486,949685.2499942575
37111,167863.7803964602,70751.14720122097,46439.2758004928,260846.7515298262
47177,496387.3092987737,312667.35419938626,289463.08022489824,593172.4361128232
48155,505796.8494425799,489305.11142019636,457348.88887352956,649141.216684619
21109,361676.3065620771,204528.42363343318,192996.91295786682,443041.21729495924
45023,180041.79477236024,66119.96041901657,65843.40344698449,232400.4164531218
08021,179564.26889863456,206565.50907521267,182668.06709780297,387664.02102443547
38069,890796.5443237586,697553.5423976693,639246.1641923449,914146.7341114985
37071,124702.4626127773,31302.344777124352,31169.26609231375,198819.92440533597
06093,878562.6340444388,457055.2425792792,330141.797926678,1021280.1013791513
05125,377359.0413986462,370592.5242769618,349414.08131970314,646427.4555383284
21233,602172.7024776783,375686.65440878575,327319.0797137648,633155.0264566338
27013,274635.8089362055,197020.96482112218,114863.30988718933,285109.01254597155
21043,347083.2546842915,147940.64543738076,139727.5001784796,351486.231482319
13053,536907.4932752397,262659.4759623472,215371.9673022964,547015.8482810447
35009,427191.26237594895,406496.9075154547,301404.5146032895,591413.8640599374
37119,111338.34495241108,2611.164965439707,2069.599573237359,175154.4717748398
35001,400942.8961832442,286918.28392794885,4919.621054492529,490863.0157756252
13271,430461.44788021926,208937.91609871777,198277.29723636995,445372.1640646299
29183,366613.61837022664,336684.4866909591,307115.3509229507,389881.54447352514
36117,387675.76022708876,228627.71861768182,225364.52973266054,388751.32959237474
28055,639621.1285642299,324456.49680897384,90794.93707273118,862612.0910474887
37133,154125.444637015,64241.99388654614,56213.98617845229,205240.46976859894
45083,205467.5339555565,90949.45587628917,74021.89132801296,280186.3175337663
01001,648454.7736754478,250984.26734765587,241838.53790254856,664193.6633111663
13163,395952.0707251417,276425.49118534906,265449.8521318202,438780.3421840761
34035,79713.82216724248,92430.15023213571,45505.62087078774,178431.28770572878
05075,417598.596194182,422963.51094389224,417225.84303772886,577683.0022842716
40009,410967.8259376369,456410.2827264824,408251.1766686798,549004.9997833769
08037,154065.3406776904,143598.3489462001,129994.67373708339,404978.4387373964
47159,507989.06690779194,325401.80390725745,312789.3212016201,607444.5377770627
26081,28536.715473416596,35216.88652505433,10929.616324606002,253137.89360174842
21221,662546.912844857,438108.8223681023,389753.1896040899,676297.8556137303
38097,708508.6264278992,500286.35200752894,417759.34896189295,723718.0362477775
01103,623435.7342338036,401730.42947634304,389703.78665194183,713167.932641328
13199,530667.7543591079,317953.1621674685,288808.4175667315,583375.681644386
21229,470496.06055611063,204526.40245867032,161467.5530852701,514863.65041782754
37163,86809.7078211643,48792.967052763524,35323.399514769815,130466.932419124
40045,375611.49561363616,410332.2950682687,371006.3750280801,488089.58614550333
51077,104444.45185896759,102315.22318089852,68703.81584114753,203044.16514180225
05057,410446.1523897846,396633.6752224695,361963.536855665,722300.2574727556
18067,278463.8592830951,213087.20555844996,206954.85442066877,366027.2281189357
18143,468989.5188928417,164087.739099555,116340.2494158619,491560.7187228688
34031,138296.13508207825,105016.89710808893,90384.5624116073,198775.7757177573
35023,343733.99380050285,370822.4537314599,356858.2288498592,618126.3179046717
51131,298569.5765882045,160008.37172662342,66880.93776484283,299781.56952634157
17005,392750.5604918744,365983.2685882388,310504.67234153475,441700.0198551214
28151,597043.9654520785,360879.1882243691,131372.65281050914,837924.536115672
36089,331524.92314943887,325137.6983745886,306508.16230280994,448267.1686810792
39087,298342.2950568254,151257.0554973956,141965.80462726063,313794.24166188313
12125,216583.78267102604,73865.98780891125,49755.602776083964,233634.9174330473
18139,366451.74216091173,127995.18556142031,100773.9385743777,404272.51332263683
27019,360580.51951552083,186913.72196170565,45756.9409895818,362265.8792075836
27107,675368.2245005089,460894.0434727059,369466.39331614913,687337.306086119
04009,197026.69185011566,237470.73576655306,210413.36336592585,464492.8644146159
42099,183675.42551910668,51284.65577899285,24128.95887108383,198677.2324535655
12113,535115.2863709156,65397.02260194566,36245.44339536859,560752.2164413586
21145,605288.2761246379,479721.7517761839,431422.19223715086,624187.7693240482
27173,391275.8766097605,268849.0217478255,209369.17360302288,415041.9194610889
35059,222952.76811824596,265079.9052191067,223618.438275952,437635.68406205304
21073,470051.6937534426,144630.38266125537,101505.97230708547,479620.6524602375
20045,208923.21015491727,158782.81713637873,62452.089607717535,290866.91541299573
09003,165816.4673451786,133556.6993586797,78150.12735778104,247874.24849850565
17185,509292.48918690684,341979.3325523883,296536.1753427075,545483.1250446121
21101,581790.6692474183,350875.52121377503,302787.5606512583,605212.4976494733
13229,349079.99211181386,147275.9786163107,126968.88578632855,375705.5303500534
55013,437651.714102694,212894.45398432828,128879.98611415416,471884.8503963261
06067,600596.5991828709,318450.9330260716,176862.12687550686,739506.0311629424
18175,489286.9409444328,196025.24642710466,148547.64850339142,513415.70930656063
23019,352013.2355551889,163630.32151316703,68389.23182534787,654168.3551142165
17195,145743.13060639647,117991.15173463649,60469.16339810668,255059.70627561843
26063,165809.46374913855,160059.82933811625,141708.63335553705,289362.14427049475
31131,230263.1126795383,167333.75918702292,68849.50044812552,287725.6224648691
45053,418650.91353860486,261939.60611917725,241944.20524354445,427987.91125036404
54107,187984.50677297165,171003.95042471634,152671.0917636808,247181.4531266481
06039,424864.4287473509,311122.42794124887,254192.4050734281,559813.4270188244
17035,416385.72973993747,338607.1355114375,319354.16488773195,464759.5484431106
20207,95217.38641339749,114405.43740795508,89299.80082060325,331662.91899263643
28117,692945.4873184579,423371.5376551725,300451.1275164602,774350.9944991557
35019,379477.39378974866,330089.1224604764,166717.08132730797,536296.8044055726
31155,248808.5526522735,149277.59279125236,61926.41546477433,307225.83301588206
48401,557288.9920378595,441991.2542324158,338306.22610148793,895297.855810507
42011,81128.52753629725,65125.48833728143,54198.473460342124,168124.8336069746
47091,146546.50666175105,91701.66935392673,30092.57258234034,247623.39091052476
20005,267927.09487410577,184429.17763480757,89026.76190233964,272390.7684093619
20159,267030.38447372447,282251.6276017311,258881.3691187221,441204.6776891731
13311,355304.86241098575,187428.7986342663,140299.6470820085,437901.8454355143
13063,471125.7415867458,297256.2821857696,268452.0288870203,542148.7843213036
34027,111392.08520420903,100040.77875623891,77862.14407666959,190248.53326481555
42097,162887.42940103076,73802.33890756882,63203.64543449694,201654.2231420814
48037,416891.53252453194,418596.3732183973,415629.0135282562,747572.3627718494
56025,384416.30071606097,346797.27536166244,318853.1311093514,659395.580455451
53003,1133220.9834413016,661698.1435973392,429672.0676945923,1163261.103997654
53021,1199409.1516478732,626048.1446161616,297809.48218084505,1251568.3478519781
44007,124839.34283518838,111346.68868708778,105324.88785939984,286328.54473821534
17059,553727.7050270715,402840.9105737397,355273.30778493587,598205.546963911
25001,172913.75036082856,147919.4437255657,142674.44693666702,358871.6319602836
45001,291470.89255411166,157741.11443264742,134870.75783584476,355697.32320865133
47005,680366.0172155257,473425.65160216513,460797.96329469426,702121.0996676583
46033,446999.22057192755,405778.27597766387,380531.6827104923,630750.5998657834
46127,280679.3450948452,168705.74850396175,43065.88377794235,328906.7327798236
48017,494982.83000468457,471455.75603122066,361565.4149402817,630507.4989392322
46047,398314.25024360634,357365.7907690064,331876.92341711174,596804.4746492831
42045,21412.046846317662,49921.081450821985,7234.195527314675,144188.13005089678
49039,470776.9763573959,409333.33692804247,262613.78447811987,505544.9229091122
54007,204679.27893796697,198361.1351504435,173192.220446893,233873.3173842104
19105,46409.106283991176,58452.708484517214,46882.57496744608,159886.09685414183
40007,401053.83057067555,416599.26884919114,399660.8387040819,448166.9465680819
01069,449357.61668487743,149535.37552813953,117365.77737935637,466301.97668227914
12099,38382.85253230573,76025.37561460394,27837.163087162055,63387.43020746187
12127,85946.52691829395,35644.19744427626,25097.507407372665,154366.02451335784
21095,275144.0481059035,144511.8773519376,109205.95374794715,376119.2706216188
27115,470573.97175818495,243669.1307328075,143608.84140008118,498083.1658540817
39085,165207.92739691163,53268.549461673545,25796.65319717684,171445.49176138974
44001,143815.1166457873,127154.04231422974,121185.51283455292,300057.01247807115
46103,497468.0442083882,457223.54355082684,431286.8926140061,649912.3574045985
55111,214096.64956886054,161234.89418116616,142240.4506620944,303969.02813275874
30021,829379.0527208027,786753.0145080058,760398.9561054251,975732.7865365134
12109,177606.11707820685,41771.317100526634,15457.967117227887,226143.5886963122
